ID,팔로워,팔로우,업로드 날짜,업로드 시간,장소 태그 여부,계정 태그 여부,해시태그,사진 이름,좋아요 수
haekyoung_lee,2388,308,2021-06-07,15:31:05,0,0,"['유미스타', '강낭', '압구정', '냉모밀', '냉모밀맛집', '하루', '씩씩하게', '나답게', '웃자', '방긋', '으ㅤㅆㅑㅤ', '나에게하는말', '견디지않아도괜찮아', '예쁘지않아도괜찮아', '내취향', '내공간', '취미', '일상', '소통', '좋아요', '좋반', '좋반테러', '좋아요반사', 'daliy']",haekyoung_lee_28.png,214
haekyoung_lee,2388,308,2021-06-07,01:24:01,1,0,"['김용진', '레벨나인컴퍼니', '보이스킹', '보이스킹김용진', '가수김용진', '음색요정', '응원중', '가수', '노래가주는힘', '믿고듣는노래', '마성의보이스', '라이브', '행사', '섭외', 'kimyongjin', 'singer', 'youaremystar', 'Koreansinger', '내공간', '좋반', '좋아요반사', '팬스타그램']",haekyoung_lee_29.png,217
asap_psang27,1784,273,2021-06-10,22:12:17,0,0,"['fff', 'followforfollowback', 'likeforlikes', 'lfl', 'likelike', 'likeforlikeback', 'like4likes', 'likeforfollow', 'f4f']",asap_psang27_8.png,105
asap_psang27,1784,273,2021-06-05,16:53:27,0,0,"['fff', 'followforfollowback', 'likeforlikes', 'lfl', 'likelike', 'likeforlikeback', 'like4likes', 'likeforfollow', 'f4f']",asap_psang27_9.png,310
asap_psang27,1784,273,2021-05-15,19:26:52,0,0,"['fff', 'followforfollowback', 'likeforlikes', 'lfl', 'likelike', 'likeforlikeback', 'like4likes', 'likeforfollow', 'f4f']",asap_psang27_10.png,85
asap_psang27,1784,273,2021-04-27,10:47:53,0,0,"['fff', 'followforfollowback', 'likeforlikes', 'lfl', 'likelike', 'likeforlikeback', 'like4likes', 'likeforfollow', 'f4f']",asap_psang27_11.png,80
asap_psang27,1784,273,2021-04-18,22:37:57,0,0,"['fff', 'followforfollowback', 'likeforlikes', 'lfl', 'likelike', 'likeforlikeback', 'like4likes', 'likeforfollow', 'f4f']",asap_psang27_12.png,67
j__seong02,277,57,2021-06-11,21:11:02,0,0,"['follow4like', 'fff', 'followforfollowback', 'likeforlikes', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd']",j__seong02_3.png,63
j__seong02,277,57,2021-05-01,13:54:17,0,0,"['follow4like', 'fff', 'followforfollowback', 'likeforlikes', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd']",j__seong02_4.png,137
j__seong02,277,57,2021-04-03,06:16:34,0,0,"['follow4like', 'fff', 'followforfollowback', 'likeforlikes', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', 'follow4like', 'fff', 'followforfollowback', 'likeforlike']",j__seong02_5.png,213
near_and_dear_w,56,5,2021-06-10,23:22:29,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_5.png,21
near_and_dear_w,56,5,2021-06-08,11:04:24,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_6.png,11
near_and_dear_w,56,5,2021-06-03,00:37:40,0,0,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_8.png,26
near_and_dear_w,56,5,2021-06-01,12:42:23,0,0,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_10.png,30
near_and_dear_w,56,5,2021-05-31,23:41:34,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_11.png,28
near_and_dear_w,56,5,2021-05-31,01:18:08,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_12.png,34
near_and_dear_w,56,5,2021-05-03,00:10:13,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_28.png,16
near_and_dear_w,56,5,2021-05-02,01:17:33,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_29.png,12
near_and_dear_w,56,5,2021-04-24,14:28:58,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_30.png,20
near_and_dear_w,56,5,2021-04-23,00:49:43,0,1,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_31.png,20
near_and_dear_w,56,5,2021-04-22,00:20:57,0,0,"['99', '좋아요테러', '좋아요반사', '팔로우', '맞팔환영', '맞팔', '선팔하면맞팔', '선팔맞팔', '좋아요테러', '좋반', '좋아요', '협찬', '좋아요반사', '팔로우', '맞팔환영', '맞팔해요', '선팔하면맞팔', '선팔', 'follow4like', 'fff', 'followforfollowback', 'likeforlikes', '오픈카톡', 'like4follow', 'l4f', 'f4f', 'l4l', 'ootd', '다렉', '첫줄반사', '소통', '팔로우늘리기']",near_and_dear_w_32.png,17
s.top__h,699,278,2021-06-09,19:49:00,0,0,"['셀스타그램', '셀피', '얼스타그램', '셀스타', '얼스타', 'selfie', '셀카', '소통', '선팔', '맞팔', '운동하는여자', 'f4follow', 'likeforfollow', 'followforfollowback', '좋반', '좋아요반사', 'like4like', 'fff', 'l4l', 'lfl', 'f4f', '훈녀', '오오티디']",s.top__h_5.png,408
dorong_bakery,4286,2358,2021-06-11,14:39:38,1,0,"['켄싱턴호텔', '여의도한강공원', '선팔하면맞팔', '기업답례품', '어린이대공원', '생방송오늘저녁', '63빌딩', 'ifc몰', '연남동데이트', '도롱제과', '더현대서울', '퇴사답례품', '국회의사당맛집', '경의선숲길', '서울숲', '타임스퀘어', '마카롱답례품', '선유도공원']",dorong_bakery_10.png,45
dorong_bakery,4286,2358,2021-06-11,12:05:11,1,0,"['ifc몰', '콘래드호텔', '여의도한강공원', '선팔하면맞팔', '타임스퀘어', '어린이대공원', '생방송오늘저녁', '63빌딩', '세상의모든아침', '망원한강공원', '도롱제과', '더현대서울', '퇴사답례품', '올림픽공원', '경의선숲길', '서울숲']",dorong_bakery_11.png,63
dorong_bakery,4286,2358,2021-06-10,21:09:02,1,0,"['생일케이크', '동대문디자인플라자', '서울숲', '캐릭터마카롱', '생신케이크', '여의도한강공원', '올림픽공원', '어린이대공원', '롯데월드', '프로포즈케이크', '인물케이크', '반포한강공원']",dorong_bakery_12.png,53
dorong_bakery,4286,2358,2021-06-10,16:09:50,1,0,"['여의도마카롱', '좋아요반사', '여의도디저트', '샛강역마카롱', '먹스타그램', '연예인서포트', '소통', '일상', '맞팔', '선팔', '여의도한강공원', '서울숲맛집', '도롱제과', '별마당도서관', '여의도맛집', '먹스타맞팔', '캐릭터마카롱', '기업케이터링', '주문제작마카롱', '디저트케이터링', '맞팔해요', '영등포마카롱', '수제케이크', '여의도케이크', '데일리', '브라이덜샤워케이크', '여자친구생일선물', '63빌딩', '63빌딩아쿠아리움', '루피케이크']",dorong_bakery_13.png,120
dorong_bakery,4286,2358,2021-06-10,12:12:25,1,0,"['ifc몰', '콘래드호텔', '여의도한강공원', '선팔하면맞팔', '타임스퀘어', '어린이대공원', '생방송오늘저녁', '63빌딩', '세상의모든아침', '망원한강공원', '도롱제과', '더현대서울', '퇴사답례품', '올림픽공원', '경의선숲길', '서울숲']",dorong_bakery_14.png,60
dorong_bakery,4286,2358,2021-06-09,16:11:32,1,0,"['ifc몰', '콘래드호텔', '여의도한강공원', '선팔하면맞팔', '타임스퀘어', '어린이대공원', '생방송오늘저녁', '63빌딩', '세상의모든아침', '망원한강공원', '도롱제과', '더현대서울', '퇴사답례품', '올림픽공원', '경의선숲길', '서울숲']",dorong_bakery_15.png,90
dorong_bakery,4286,2358,2021-06-09,11:37:02,1,0,"['ifc몰', '콘래드호텔', '여의도한강공원', '선팔하면맞팔', '타임스퀘어', '어린이대공원', '생방송오늘저녁', '63빌딩', '세상의모든아침', '망원한강공원', '도롱제과', '더현대서울', '퇴사답례품', '올림픽공원', '경의선숲길', '서울숲']",dorong_bakery_16.png,56
dorong_bakery,4286,2358,2021-06-08,22:15:58,1,0,"['생일케이크', '북서울꿈의숲', '서울숲', '캐릭터마카롱', '생신케이크', '여의도한강공원', '올림픽공원', '어린이대공원', '난지캠핑장', '탱구', '결혼기념일케이크', '여자친구케이크']",dorong_bakery_17.png,45
dorong_bakery,4286,2358,2021-06-08,18:38:22,1,0,"['생일케이크', '북서울꿈의숲', '서울숲', '캐릭터마카롱', '생신케이크', '여의도한강공원', '올림픽공원', '어린이대공원', '난지캠핑장', '탱구', '결혼기념일케이크', '난지한강공원']",dorong_bakery_18.png,46
dorong_bakery,4286,2358,2021-06-08,14:25:39,1,0,"['여의도마카롱', '좋아요반사', '여의도디저트', '샛강역마카롱', '먹스타그램', '연예인서포트', '소통', '일상', '맞팔', '선팔', '여의도한강공원', '돌답례품', '도롱제과', '세상의모든아침', '여의도맛집', '먹스타맞팔', '캐릭터마카롱', '기업케이터링', '주문제작마카롱', '디저트케이터링', '맞팔해요', '영등포마카롱', '결혼답례품', '여의도케이크', '데일리', '답례품추천', '남편생일케이크', '63빌딩', '63빌딩아쿠아리움', '서울숲']",dorong_bakery_19.png,69
dorong_bakery,4286,2358,2021-06-08,12:20:48,1,0,"['켄싱턴호텔', '콘래드호텔', '여의도한강공원', '선팔하면맞팔', '버티고', '어린이대공원', '생방송오늘저녁', '63빌딩', '세상의모든아침', '망원한강공원', '도롱제과', '더현대서울', '퇴사답례품', '올림픽공원', '경의선숲길', '서울숲']",dorong_bakery_20.png,54
ix_stylez_548_,3870,7499,2021-06-11,18:20:46,0,0,"['맞팔해여', '맞팔해요우리', '선팔은맞팔', '선팔하면맞팔', '맞팔소통', '인스타데일리', '소통하자', '소통합시다', '선팔은곧맞팔', '맞팔하자', '맞팔가요', '맞팔해', '소통그램', '맞팔은댓', '맞팔은댓글', '일상사진', '소통좋아요', '일상기록', '맞팔그램', '맞팔해용', '소소한일상', '선맞팔', '선팔맞팔환영', '맞팔하면선팔', '맞팔100', '맞팔댓', '맞팔선팔', '동탄비누꽃', '돌려줘']",ix_stylez_548__5.png,47
ix_stylez_548_,3870,7499,2021-06-10,12:19:06,0,0,"['일상그램', '소통하자', '맞팔그램', '소통스타그램', '맞팔가요', '맞팔하면선팔', '맞팔환영', '소통좋아요', '맞팔소통', '소통', '인스타데일리', '선팔맞팔', '맞팔해요', '맞팔해요우리', '맞팔환영해요', '맞팔해', '맞팔은댓', '소소한일상', '맞팔해여', '맞팔100', '일상소통', '일상사진', '댓글소통', '맞팔', '소통해요', '맞팔해용', '맞팔댓', '오빠랑동생사이', '아토피크림']",ix_stylez_548__6.png,74
ix_stylez_548_,3870,7499,2021-06-08,08:06:43,0,0,"['소소한행복', '일상사진', '데일리', '맞팔댓', '소통환영', '맞팔해요', '일상기록', '인스타데일리', '맞팔그램', '소통해요', '맞팔해요우리', '맞팔소통', '선팔은맞팔', '선팔하면맞팔', '맞팔100', '인스타일상', '맞팔환영해요', '선맞팔', '맞팔', '선팔맞팔환영', '댓글소통', '맞팔가요', '소통스타그램', '소소한일상', '일상생활', '소통합시다', '맞팔해', '광안대교도', '포러데이']",ix_stylez_548__7.png,77
ix_stylez_548_,3870,7499,2021-06-05,21:51:37,0,0,"['맞팔은댓글', '맞팔해', '소소한일상', '맞팔대환영', '일상', '맞팔해요우리', '소통환영', '선맞팔', '맞팔좋아요', '맞팔선팔', '소통해요우리', '일상기록', '맞팔스타그램', '소통스타그램', '일상소통', '데일리그램', '인스타일상', '맞팔은댓', '소통합시다', '선팔하면맞팔', '맞팔로우', '일상생활', '소통좋아요', '맞팔소통', '맞팔하면선팔', '소통', '소통그램', '알흠답게', '간판제작']",ix_stylez_548__8.png,80
ix_stylez_548_,3870,7499,2021-06-04,21:20:19,0,0,"['맞팔소통', '선맞팔', '일상기록', '소통', '맞팔', '선팔은곧맞팔', '일상', '맞팔스타그램', '인스타데일리', '맞팔해요우리', '일상그램', '맞팔환영', '맞팔은댓글', '맞팔100', '맞팔가요', '선팔은맞팔', '맞팔그램', '선팔후맞팔', '맞팔로우', '데일리그램', '소통해요우리', '맞팔해여', '맞팔댓', '맞팔해', '일상생활', '맞팔은댓글로', '데일리', '파인애플국어동화', '월곡']",ix_stylez_548__9.png,76
ix_stylez_548_,3870,7499,2021-06-01,13:08:55,0,0,"['맞팔해', '맞팔은댓', '선팔은곧맞팔', '선팔맞팔', '일상기록', '맞팔환영해요', '맞팔해요', '맞팔하면선팔', '맞팔가요', '선팔은맞팔', '맞팔', '맞팔해용', '소통스타그램', '댓글소통', '맞팔은댓글', '맞팔해여', '맞팔은댓글로', '소통환영', '맞팔대환영', '맞팔선팔환영', '선팔후맞팔', '맞팔100', '인스타일상', '맞팔환영', '소통해요우리', '선맞팔', '일상사진', '삼보국가대표', '생후3일']",ix_stylez_548__10.png,70
ix_stylez_548_,3870,7499,2021-05-29,20:13:37,0,0,"['일상사진', '맞팔하자', '선팔은곧맞팔', '소통하자', '맞팔해여', '선팔은맞팔', '소소한일상', '맞팔100', '일상스타그램', '소통그램', '소통', '소통좋아요', '맞팔가요', '맞팔로우', '맞팔해요', '일상기록', '소소한행복', '맞팔대환영', '일상', '맞팔환영해요', '일상소통', '댓글소통', '맞팔해용', '맞팔해요우리', '맞팔은댓', '맞팔하면선팔', '맞팔선팔환영', '자존감상담', '평생가족']",ix_stylez_548__11.png,85
ix_stylez_548_,3870,7499,2021-05-27,18:21:18,0,0,"['맞팔환영해요', '소통해요우리', '데일리그램', '댓글소통', '맞팔가요', '일상소통', '맞팔100', '선팔후맞팔', '맞팔대환영', '선팔은맞팔', '일상', '맞팔좋아요', '선팔은곧맞팔', '선팔맞팔', '선맞팔', '데일리', '맞팔하자', '소소한일상', '소통합시다', '맞팔해여', '소통하자', '맞팔댓', '소소한행복', '맞팔하면선팔', '인스타데일리', '일상그램', '맞팔스타그램', '구미서킷', '구갈동']",ix_stylez_548__12.png,91
ix_stylez_548_,3870,7499,2021-05-27,09:14:18,0,0,"['맞팔은댓글로', '소통해요우리', '인스타일상', '일상', '맞팔소통', '맞팔가요', '맞팔하자', '선팔후맞팔', '일상스타그램', '맞팔하면선팔', '맞팔그램', '맞팔해요우리', '맞팔선팔', '선팔은맞팔', '인스타데일리', '일상소통', '맞팔댓', '소소한일상', '소통해요', '맞팔환영해요', '맞팔', '선팔하면맞팔', '소소한행복', '맞팔100', '소통스타그램', '일상그램', '소통환영', '밀크티로즈', '가나슈']",ix_stylez_548__13.png,98
ix_stylez_548_,3870,7499,2021-05-26,03:04:30,0,0,"['맞팔은댓', '맞팔스타그램', '맞팔환영', '선팔맞팔', '소통해요', '선팔맞팔환영', '소통그램', '맞팔해', '맞팔소통', '맞팔해용', '선팔하면맞팔', '선팔후맞팔', '데일리', '선팔은곧맞팔', '맞팔은댓글로', '일상그램', '맞팔하자', '소통해요우리', '맞팔하면선팔', '일상', '맞팔가요', '일상사진', '일상생활', '맞팔좋아요', '소소한일상', '맞팔대환영', '선팔은맞팔', '생후1358일', '햇살이']",ix_stylez_548__14.png,142
ix_stylez_548_,3870,7499,2021-05-26,02:36:18,0,0,"['소소한일상', '일상스타그램', '인스타데일리', '맞팔하면선팔', '맞팔', '소통해요우리', '맞팔은댓글로', '선맞팔', '맞팔해', '맞팔좋아요', '맞팔은댓글', '맞팔환영', '댓글소통', '일상그램', '소소한행복', '소통스타그램', '소통합시다', '소통하자', '맞팔그램', '데일리그램', '맞팔스타그램', '일상', '맞팔100', '소통그램', '일상생활', '맞팔선팔', '맞팔대환영', '소아자반증', '예민피부']",ix_stylez_548__15.png,116
laterre_hair,842,44,2021-06-04,16:47:47,1,0,"['롱머리', '긴머리', '긴머리컷', '긴머리레이어드컷', '무거운레이어드컷', '로우레이어드컷', '물결펌', '굵은물결', '사이드뱅', '반곱슬', 'c컬펌', '단발s컬', '러블리펌', '여자머리스타일', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '좋아요반사', '소통', '일상', '맞팔', 'hairstyle']",laterre_hair_5.png,25
laterre_hair,842,44,2021-05-29,19:50:24,1,0,"['벌룬펌', 'c컬펌', 'c컬', '단발펌', '단발', '볼륨펌', '레이어드빌드펌', '단발s컬', '러블리펌', '여자머리스타일', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '좋아요반사', '소통', '일상', '맞팔', 'hairstyle']",laterre_hair_7.png,13
laterre_hair,842,44,2021-05-16,21:04:32,1,0,"['울프컷', '리프컷', '애즈펌', '가일컷', '남자짧은머리', '가르마펌', '소프트투블럭', '남자머리', '남자커트', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '내방역미용실', '방배맛집', '방배', '서초', '맞팔', '좋아요반사', '좋반', '좋아요테러', 'menstyle', 'menshair', 'haircut', 'hairstyle']",laterre_hair_9.png,14
laterre_hair,842,44,2021-05-16,20:49:09,1,0,"['모발영양', '모발영양케어', '모발클리닉', '모발케어', '클리닉', '영양케어', '머리영양', '미친클리닉', '케어', '헤어클리닉', '헤어영양', '매직', '복구매직', '단발펌', '레이어드빌드펌', '단발s컬', '러블리펌', '여자머리스타일', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '소통', '일상']",laterre_hair_10.png,13
laterre_hair,842,44,2021-05-16,20:31:50,1,0,"['레이어드c컬', '레이어드cs컬펌', '레이어드s컬펌', '레이어드s컬', 'C컬펌', '젤리펌', '굵은히피', '미디움s컬', '굵은s컬', '자연스러운펌', '미디움펌', '단발펌', '레이어드빌드펌', '단발s컬', '러블리펌', '여자머리스타일', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '소통', '일상', '맞팔', 'hairstyle']",laterre_hair_11.png,10
laterre_hair,842,44,2021-05-15,13:13:18,1,0,"['레이어드c컬', '레이어드cs컬펌', '레이어드s컬펌', '레이어드s컬', 'C컬펌', '젤리펌', '굵은히피', '미디움s컬', '굵은s컬', '자연스러운펌', '미디움펌', '단발펌', '레이어드빌드펌', '단발s컬', '러블리펌', '여자머리스타일', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '소통', '일상', '맞팔', 'hairstyle']",laterre_hair_12.png,20
laterre_hair,842,44,2021-05-15,12:59:13,1,0,"['레이어드c컬', '로우레이어드', '자연스러운레이어드', 'C컬펌', '젤리펌', '굵은히피', '미디움s컬', '굵은s컬', '자연스러운펌', '미디움펌', '단발펌', '단발파마', '단발s컬', '러블리펌', '여자머리스타일', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '소통', '일상', '맞팔', 'hairstyle']",laterre_hair_13.png,17
laterre_hair,842,44,2021-05-14,16:46:08,1,0,"['히피펌', '젤리펌', '굵은히피', '미디움s컬', '굵은s컬', '자연스러운펌', '미디움펌', '단발펌', '단발파마', '단발s컬', '러블리펌', '여자머리스타일', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '소통', '일상', '맞팔', 'hairstyle']",laterre_hair_14.png,13
laterre_hair,842,44,2021-05-13,19:51:30,1,0,"['바디펌', 'cs컬', '바깥c컬', '미디움s컬', '굵은s컬', '자연스러운펌', '미디움펌', '단발펌', '단발파마', '거지존펌', '거지존파마', '내츄럴펌', '여자머리스타일', '핑크브라운', '핑크브라운염색', '여자머리', '라떼르헤어', '방배미용실', '방배동미용실', '서초미용실', '방배', '서초', '첫줄', '첫줄반사', '좋반', '소통', '일상', '맞팔', 'hairstyle']",laterre_hair_15.png,13
