ID,팔로워,팔로우,업로드 날짜,업로드 시간,장소 태그 여부,계정 태그 여부,해시태그,사진 이름,좋아요 수
joilbag,850,1763,2021-05-28,19:12:39,0,0,"['서귀포횟집', '자리돔횟집', '서귀포고등어회', '제주도고등어회', '제주고등어회', '올레시장맛집', '서귀포올레시장맛집', '제주현지인맛집', '서귀포현지인맛집', '제주서귀포맛집', '자리돔횟집방문', '좋아요폭탄', '좋아요스타그램', '인스타일상', '소통그램', '좋아요환영']",joilbag_25.png,320
minzzang_______,707,233,2021-03-28,22:40:52,0,0,['플랫폼비지니스'],minzzang________11.png,211
ugilyu,616,1869,2021-06-08,21:11:21,0,0,"['거제도카페', '거제카페', '거제브런치카페', '거제뷰카페', '거제도데이트코스', '거제도명소', '거제도카페', '마소마레방문', '맞팔하기', '맞팔해요', '좋아요스타그램', '댓글소통', '맞팔100', '맞팔그램']",ugilyu_16.png,218
ugilyu,616,1869,2021-06-08,12:59:52,0,0,"['춘천감자빵', '감자빵택배', '감자빵배달', '춘천카페', '감자빵', '맞팔', '좋아요늘리기', '좋아요반사테러', '소통해요', '맞팔가요']",ugilyu_17.png,136
ugilyu,616,1869,2021-06-08,05:52:24,0,0,"['어플제작', '어플개발', '어플제작문의', 'KJ스튜디오', '좋아요맞팔', '좋아요100', '댓글반사', '맞팔좋아요', '맞팔선팔환영']",ugilyu_18.png,286
ugilyu,616,1869,2021-06-07,22:48:36,0,0,"['트리뷰스튜디오', '촬영스튜디오', '조명대여', '카메라촬영', '맛팔가요', '좋아요테러', '맞팔환영', '인스타일상', '댓글은맞팔']",ugilyu_19.png,303
ugilyu,616,1869,2021-06-07,17:26:49,0,0,"['자양동맛집', '뚝섬유원지', '뚝섬유원지술집', '자양동술집', '자양동글래시', '뚝섬유원지맛집', '뚝섬한강공원', '뚝섬한강공원맛집', '뚝섬한강공원술집', '건대맛집', '건대술집', '글래시방문', '좋아요맞팔', '맞팔해요', '선팔은맞팔', '댓글반사', '맞팔은댓', '댓글놀이']",ugilyu_20.png,299
ugilyu,616,1869,2021-06-02,00:34:34,0,0,"['송파맛집', '서울맛집', '송파꽈르띠에', '송파브런치', '위례신도시맛집', '꽈르띠에거여점방문', '거여동맛집', '마천동맛집', '서울브런치', '거여동맛집추천', '거여역맛집', '데일리', '송파데이트', '서울맛집추천', '송파구빵집', '거여동꽈배기', '먹스타그램', '거여동데이트', '좋아요그램', '맞팔해요', '좋아요반사테러', '댓글반사', '좋아요꾹', '맞팔은댓글']",ugilyu_21.png,28
ugilyu,616,1869,2021-06-01,10:41:33,0,0,"['카페8794', '파주맛집', '임진각평화누리공원', '파주베이커리', '파주데이트코스', '파주카페추천', '카페8794방문', '파주카페', '파주데이트', '파주시맛집', '문산카페', '파주데이트코스', '먹방', '먹스타그램', '파주시맛집추천', '문산맛집', '맛집추천', '인생맛집', '좋아요그램', '좋아요테러반사', '소통', '좋아요좋아요', '소통그램', '맞팔선팔환영']",ugilyu_22.png,15
ugilyu,616,1869,2021-05-31,12:55:13,0,0,"['롤스크린블라인드', '거실블라인드', '콤비블라인드', '롤스크린', '집스타그램', '인테리어스타그램', '홈스타그램', '집꾸미기', '셀프인테리어', '일상스타그램', '거실인테리어', '맘스타그램', '인테리어', '블라인드추천', '인테리어', 'BS블라인드']",ugilyu_23.png,145
ugilyu,616,1869,2021-05-30,22:48:01,0,0,"['금산알트', '대전맛집', '인스타맛집', '금산알트방문', '숨은맛집', '넓은정원', '힐링', '대전근교데이트', '대전근교나들이', '광고중', '홍보', '광고', '대전근교카페', '대전근교', '대전근교여행', '좋아요맞팔', '좋아요늘리기', '좋아요스타그램', '댓글소통', '맞팔좋아요', '맞팔댓']",ugilyu_24.png,16
ugilyu,616,1869,2021-05-30,01:39:24,0,0,"['연산동맛집추천', '연제구맛집', '연산옥방문', '연산옥', '연산동회식', '연산동술집', '연산동맛집', '연산동데이트', '연제구맛집', '부산연산동맛집', '데일리', '먹방', '데이트', '연제구데이트', '강추', '부산연제구맛집', '데일리그램', '맛팔가요', '좋아요폭탄', '좋아요100', '소통해요', '맞팔100', '좋아요환영']",ugilyu_25.png,16
ugilyu,616,1869,2021-05-29,04:30:28,0,0,"['부산여행', '부산핫플', '양정맛집', '연제구맛집', '철계점횟집', '양정횟집', '부산진구맛집', '부산데이트', '철계점횟집방문', '맛집', '데일리', '부산맛집추천', '부산진구', '맛집추천', '부산맛집', '웰빙', '부산핫플레이스', '먹스타그램', '좋아요반사', '좋아요폭탄', '소통', '인스타일상', '좋아요꾹', '댓글스타그램']",ugilyu_26.png,26
gl_p_jae_h,978,694,2021-06-07,11:37:38,0,0,"['본캐', '제주항공', '항공정비사']",gl_p_jae_h_4.png,317
gl_p_jae_h,978,694,2021-06-04,08:52:53,0,0,"['나바코리아', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진', '소통']",gl_p_jae_h_5.png,268
gl_p_jae_h,978,694,2021-06-02,11:02:36,0,0,"['나바코리아', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진', '소통', '좋반']",gl_p_jae_h_6.png,304
gl_p_jae_h,978,694,2021-06-01,16:31:37,0,1,"['피식대학', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진', '유튜버']",gl_p_jae_h_7.png,221
gl_p_jae_h,978,694,2021-05-31,14:49:07,1,0,"['어깨운동', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진', '소통']",gl_p_jae_h_8.png,257
gl_p_jae_h,978,694,2021-05-31,00:02:25,0,6,"['운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '부산', '부산여행']",gl_p_jae_h_9.png,232
gl_p_jae_h,978,694,2021-05-30,14:38:35,0,1,"['나바코리아', 'nabbakorea', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진']",gl_p_jae_h_10.png,273
gl_p_jae_h,978,694,2021-05-29,12:13:19,1,1,"['무지개휘트니스', '무지개휘트니스대연점', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진', '부산헬스', '경성대헬스']",gl_p_jae_h_11.png,209
gl_p_jae_h,978,694,2021-05-28,12:43:11,0,2,"['나바코리아', 'nabbakorea', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진', '소통', '좋반']",gl_p_jae_h_12.png,209
gl_p_jae_h,978,694,2021-05-26,22:12:04,0,0,"['바디프로필', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진']",gl_p_jae_h_13.png,267
gl_p_jae_h,978,694,2021-05-25,11:47:59,0,1,"['바디프로필', '운동소통', '운동하는남자', '헬스타그램', '헬린이', '다이어트', '다이어터그램', '다이어터', '유지어터', '옥길동피티샵', '옥길동다이어트', '옥길동pt', '맞팔', '운동스타그램', 'dailyworkout', '남자바디프로필', '남자이너웨어', '여자바디프로필', '운동하는여자', '바디체크', '프로필사진촬영']",gl_p_jae_h_14.png,293
jknaotts075,699,1936,2021-06-08,22:31:26,0,0,"['촌놈숯불닭갈비발산점', '발산역맛집', '발산맛집', '강서구맛집', '발산역맛집추천', '촌놈숯불닭갈비', '발산역데이트', '강서구맛집추천', '발산데이트', '강서구고기집', '발산술집', '강서구외식', '강서구닭갈비', '발산역맛집촌놈숯불닭갈비방문', '좋아요그램', '좋아요', '좋아요팔로우', '좋아요테러환영', '맞팔은댓', '댓글스타그램']",jknaotts075_14.png,14
jknaotts075,699,1936,2021-06-08,14:20:20,0,0,"['명동모모약국', '모모약국', '명동약국', '맞팔', '좋아요폭탄', '좋아요팔로우', '좋아요꾸욱', '맞팔100', '좋아요환영']",jknaotts075_15.png,127
jknaotts075,699,1936,2021-06-08,07:12:52,0,0,"['명동라라의원', '다이어트', '식욕억제제', '라라의원', '다이어트약', '명동라라', '좋아요가요', '좋아요', '좋아요굿', '인스타일상', '댓글은맞팔', '맞팔그램']",jknaotts075_16.png,177
jknaotts075,699,1936,2021-06-08,00:09:02,0,0,"['온라인판매', '해외구매대행', '구매대행사이트', '해외전문구매대행', '라메종드', '맛팔가요', '좋아요늘리기', '좋아요굿', '인스타일상', '좋아요꾹', '댓글스타그램']",jknaotts075_17.png,278
jknaotts075,699,1936,2021-06-07,18:53:22,0,0,"['파주맛집', '파주가볼만한곳', '파주맛집추천', '파주핫플', '파주여행', '파주맛집', '별빛캠핑식당방문', '맞팔하기', '좋아요스타그램', '좋아요테러환영', '맞팔100', '댓글스타그램']",jknaotts075_18.png,124
jknaotts075,699,1936,2021-06-02,02:37:51,0,0,"['W스튜디오SMP방문', '건대두피문신', 'W스튜디오SMP', '서울두피문신', '두피문신추천', '두피문신교육', '홍대두피문신', '강남두피문신', 'SMP두피문신', '헤어라인두피문신', '두피반영구', '강남역두피문신', '두피문신전문샵', '두피문신후기', '정수리탈모', '맞팔하기', '좋아요늘리기', '좋아요굿', '소통해요', '댓글은맞팔', '댓글놀이']",jknaotts075_19.png,11
jknaotts075,699,1936,2021-05-31,14:56:34,0,0,"['카페드220볼트', '영도카페', '해운대카페', '영도가볼만한곳', '영도맛집', '부산카페', '영도데이트', '광안리카페', '영도', '커피맛집', '카페드220볼트방문', '좋아요가요', '좋아요테러반사', '좋아요팔로우', '소통그램', '맞팔댓']",jknaotts075_20.png,226
jknaotts075,699,1936,2021-05-31,00:54:53,0,0,"['빛가람동맛집추천', '나주맛집', '지코바빛가람점방문', '빛가람동지코바', '나주맛집', '나주혁신도시치킨', '나주혁신도시맛집', '빛가람동맛집', '빛가람동치킨', '인생맛집', '맛집추천', '데이트', '빛가람동치킨', '빛가람동맛집추천', '빛가람동데이트', '먹스타그램', '나주맛집추천', '전남맛집', '좋아요가요', '좋아요', '좋아요100', '좋아요좋아요', '댓글은맞팔', '댓글스타그램']",jknaotts075_21.png,17
jknaotts075,699,1936,2021-05-30,03:46:17,0,0,"['제주맛집', '제주고기국수', '제주성산맛집', '성산맛집', '삼무국수2호점', '제주도고기국수', '성산일출봉맛집', '제주도맛집', '제주돔베고기맛집', '제주돌베고기', '고기국수맛집', '제주고기국수맛집', '좋아요그램', '좋아요테러반사', '좋아요반사테러', '좋아요좋아요', '댓글은맞팔', '댓글스타그램']",jknaotts075_22.png,15
jknaotts075,699,1936,2021-05-29,06:37:19,0,0,"['목포맛집추천', '목포맛집', '팔도실비집', '목포하당맛집', '팔도실비집방문', '목포북항맛집', '목포항구포차', '북항맛집', '목포술집', '뒷개술집', '목포뒷개', '목포모임장소추천', '목포포차거리', '목포포장마차', '목포낭만포차', '원산동맛집', '목포북항술집', '목포분위기좋은술집', '맞팔', '좋아요', '소통', '댓글소통', '댓글은맞팔', '맞팔댓']",jknaotts075_23.png,14
jknaotts075,699,1936,2021-05-28,19:21:05,0,0,"['불국사맛집', '보문단지맛집', '첨성대맛집', '경주맛집추천', '대릉원맛집', '안압지맛집', '동궁과월지맛집', '경주보문단지맛집', '경주월드맛집', '유수정불고기쌈밥', '유수정불고기쌈밥방문', '좋아요가요', '좋아요반사댓글', '맞팔환영', '좋아요테러환영', '좋아요꾹', '맞팔가요']",jknaotts075_24.png,212
_y_.ul2,593,80,2021-06-01,21:37:23,0,1,"['셀스타그램', '거울샷', '운동', '하자', '헬스', '복싱', '추천좀', '좋반', '좋아요반사', '선팔', '맞팔', '선팔하면맞팔', '소통', '디엠', '다렉', '일상', 'daily', 'fff']",_y_.ul2_3.png,66
_y_.ul2,593,80,2021-05-31,20:27:02,0,0,"['셀스타그램', '셀카', '셀피', '놀아줘', '게임', '겜순이', 'on', '롤', '배그', '소통', '선팔', '맞팔', '좋반', '일상', '데일리', '오오티디', 'daily', 'ootd', 'fff']",_y_.ul2_4.png,73
_y_.ul2,593,80,2021-05-29,16:12:41,0,0,"['셀스타그램', '셀카', '셀피', '게임스타그램', '게임', '하자', '배그', '롤', '롤토체스', '알려주실분', '일상', '데일리', 'daily', 'ootd', '피시방']",_y_.ul2_5.png,66
_y_.ul2,593,80,2021-05-24,18:34:56,0,0,"['셀스타그램', '셀카', '셀피', '좋반', '선팔', '맞팔', '소통', '일상', 'daily', 'ootd', '심심해', '게임스타그램', '게임', '롤', '배그']",_y_.ul2_6.png,72
_y_.ul2,593,80,2021-05-23,22:59:48,0,0,"['셀스타그램', '셀카', '셀피', '일상', '데일리룩', '오오티디', 'daily', 'ootd', '소통', '좋반', '좋아요반사', '선팔', '맞팔']",_y_.ul2_7.png,48
_y_.ul2,593,80,2021-05-09,18:18:10,0,0,"['셀스타그램', '거울샷', '치마', '데일리룩', 'daily']",_y_.ul2_10.png,64
hyeok_2_mom,1458,875,2021-06-08,18:32:35,0,0,"['유아동복쇼핑몰', '혁이맘', '유아속바지', '아동속바지', '키즈속바지', '주니어속바지', '여아속바지', '여아속바지추천', '여아쫄바지', '2세', '3세', '4세', '5세', '6세', '7세', '8세', '9세', '10세', '유아인스타', '아동인스타그램', '여아인스타그램', '여아패션코디', '여아패션스타일', '딸맘', '딸맘그램', '맞팔', '맞팔선팔환영']",hyeok_2_mom_111.png,15
hyeok_2_mom,1458,875,2021-06-08,18:04:02,0,0,"['유아동복쇼핑몰', '혁이맘', '등원룩', '등원룩코디', '아기상하복', '아기플리츠', '아기플리츠세트', '유아상하복', '유아상하복추천', '유아상하복셋트', '유아플리츠', '유아상하복맛집', '아동상하복', '아동상하복예쁜곳', '아동상하복추천', '아동플리츠세트', '엄마랑커플', '엄마랑커플룩', '엄마랑커플', '엄마랑커플상하복', '엄마랑커플세트', '유아플리츠세트', '아동플리츠세트', '키즈플리츠', '주니어플리츠', '플리츠플리츠상하복', '맞팔선팔환영']",hyeok_2_mom_112.png,15
hyeok_2_mom,1458,875,2021-06-08,17:28:19,0,0,"['유아동복쇼핑몰', '혁이맘', '여름신상품', '아기옷', '유아동복', '주니어의류', '아기니삭스', '유아모자', '실내복', '패밀리룩', '래쉬가드', '고학년옷', '중딩패션', '아기인스타그램', '유아인스타그램', '아동인스타그램', '키즈인스타', '주니어인스타', '초딩인스타그램', '중딩스타그램', '고딩스타그램', '맞팔', '맞팔선팔환영', '단체티', '단체주문', '선팔하면맞팔', '맞팔하면선팔가요']",hyeok_2_mom_113.png,30
hyeok_2_mom,1458,875,2021-06-08,17:22:55,0,0,"['유아동복쇼핑몰', '혁이맘', '아기실내복', '아기실내복추천', '아기실내복쇼핑몰', '아기실내복맛집', '아기내의', '아기내의추천', '유아실내복', '유아실내복추천', '유아실내복신상', '유아실내복이쁜곳', '유아내의', '유아내의추천', '아동실내복', '아동실내복맛집', '아동실내복이쁜집', '아동실내복신상', '아동내의추천', '아동내의신상', '키즈내의', '키즈실내복셋트', '키즈실내복신상', '주니어실내복', '주니어실내복추천', '주니어실내복세일', '주니어내의', '주니어내의추천', '유아동홈웨어', '주니어홈웨어']",hyeok_2_mom_114.png,13
hyeok_2_mom,1458,875,2021-06-08,17:18:55,0,0,"['유아동복쇼핑몰', '혁이맘', '아기실내복', '아기실내복추천', '아기실내복쇼핑몰', '아기실내복맛집', '아기내의', '아기내의추천', '유아실내복', '유아실내복추천', '유아실내복신상', '유아실내복이쁜곳', '유아내의', '유아내의추천', '아동실내복', '아동실내복맛집', '아동실내복이쁜집', '아동실내복신상', '아동내의추천', '아동내의신상', '키즈내의', '키즈실내복신상', '주니어실내복', '주니어실내복추천', '주니어실내복세일', '주니어내의', '주니어내의추천', '유아동홈웨어', '주니어홈웨어', '맞팔선팔환영']",hyeok_2_mom_115.png,10
hyeok_2_mom,1458,875,2021-06-08,17:15:36,0,0,"['유아동복쇼핑몰', '혁이맘', '아기실내복', '아기실내복추천', '아기실내복쇼핑몰', '아기실내복맛집', '아기내의', '아기내의추천', '유아실내복', '유아실내복추천', '유아실내복신상', '유아실내복이쁜곳', '유아내의', '유아내의추천', '아동실내복', '아동실내복맛집', '아동실내복', '키즈실내복신상', '디즈니실내복', '주니어실내복', '주니어실내복추천', '아동실내복추천', '아기반팔실내복', '유아반팔실내복', '키즈반팔실내복', '주니어반팔실내복', '맞팔선팔']",hyeok_2_mom_116.png,9
hyeok_2_mom,1458,875,2021-06-08,17:14:02,0,0,"['유아동복쇼핑몰', '혁이맘', '아기실내복', '아기실내복추천', '아기실내복쇼핑몰', '아기실내복맛집', '아기내의', '아기내의추천', '유아실내복', '유아실내복추천', '유아실내복신상', '유아실내복이쁜곳', '유아내의', '유아내의추천', '아동실내복', '아동실내복맛집', '아동실내복', '키즈실내복신상', '맞팔하면선팔가요', '주니어실내복', '주니어실내복추천', '아동실내복추천', '아기반팔실내복', '유아반팔실내복', '키즈반팔실내복', '주니어반팔실내복', '맞팔선팔']",hyeok_2_mom_117.png,7
hyeok_2_mom,1458,875,2021-06-08,17:12:23,0,0,"['유아동복쇼핑몰', '혁이맘', '아기실내복', '아기실내복추천', '아기실내복쇼핑몰', '아기실내복맛집', '아기내의', '아기내의추천', '유아실내복', '유아실내복추천', '유아실내복신상', '유아실내복이쁜곳', '유아내의', '유아내의추천', '아동실내복', '아동실내복맛집', '아동실내복', '키즈실내복신상', '맞팔하면선팔가요', '주니어실내복', '주니어실내복추천', '아동실내복추천', '아기반팔실내복', '유아반팔실내복', '키즈반팔실내복', '주니어반팔실내복', '맞팔선팔']",hyeok_2_mom_118.png,7
hyeok_2_mom,1458,875,2021-06-08,17:09:50,0,0,"['유아동복쇼핑몰', '혁이맘', '아기실내복', '아기실내복추천', '아기실내복쇼핑몰', '아기실내복맛집', '아기내의', '아기내의추천', '유아실내복', '유아실내복추천', '유아실내복신상', '유아실내복이쁜곳', '유아내의', '유아내의추천', '아동실내복', '아동실내복맛집', '아동실내복이쁜집', '아동실내복신상', '아동내의추천', '아동내의신상', '키즈내의', '키즈실내복셋트', '주니어실내복', '주니어실내복추천', '주니어실내복세일', '주니어내의', '주니어내의추천', '유아동홈웨어', '주니어홈웨어', '맞팔선팔']",hyeok_2_mom_119.png,8
hyeok_2_mom,1458,875,2021-06-08,17:07:36,0,0,"['유아동복쇼핑몰', '혁이맘', '아기실내복', '아기실내복추천', '아기실내복쇼핑몰', '아기실내복맛집', '아기내의', '아기내의추천', '유아실내복', '유아실내복추천', '유아실내복신상', '유아실내복이쁜곳', '유아내의', '유아내의추천', '아동실내복', '아동실내복맛집', '아동실내복이쁜집', '아동실내복신상', '아동내의추천', '아동내의신상', '키즈내의', '키즈실내복셋트', '주니어실내복', '주니어실내복추천', '주니어실내복세일', '주니어내의', '주니어내의추천', '유아동홈웨어', '주니어홈웨어', '맞팔선팔']",hyeok_2_mom_120.png,10
hyeok_2_mom,1458,875,2021-06-08,07:11:45,0,0,"['유아동복쇼핑몰', '혁이맘', '실내복맛집', '실내복이쁜곳', '아기실내복', '아기실내복추천', '아기실내복세트', '아기실내복맛집', '아기선물', '아기실내복쇼핑몰', '유아실내복맛집', '유아실내복코디', '유아실내복신상', '유아실내복', '유아실내복추천', '유아실내복셋트', '아동실내복', '아동실내복맛집', '아동실내복추천', '아동실내복신상', '여아실내복', '여아실내복맛집', '여아실내복추천', '여아실내복신신상', '1세', '2세3세', '4세', '맞팔', '맞팔선팔환영', '맞팔환영']",hyeok_2_mom_122.png,18
bornin_aus,532,43,2021-06-08,09:35:04,1,0,"['구움과자', '마들렌', '빅토리아케이크', '디저트', '디저트스타그램', '베이킹', '홈베이킹', '맛스타그램', '먹스타그램', '좋아요', '푸디', '케이크', '딸기', '세종', '세종시', '세종카페', '세종시카페', '나성동카페', '디저트맛집', '커피', '커피스타그램', '감성', '일상', '선팔', '소통']",bornin_aus_8.png,49
bornin_aus,532,43,2021-06-06,10:56:10,1,0,"['구움과자', '빅토리아케이크', '디저트', '디저트스타그램', '베이킹', '홈베이킹', '맛스타그램', '먹스타그램', '좋아요', '푸디', '케이크', '딸기', '세종', '세종시', '세종카페', '세종시카페', '나성동카페', '디저트맛집', '커피', '커피스타그램', '감성', '일상', '선팔', '소통']",bornin_aus_9.png,35
bornin_aus,532,43,2021-06-03,10:18:40,1,0,"['구움과자', '빅토리아케이크', '디저트', '디저트스타그램', '베이킹', '홈베이킹', '맛스타그램', '먹스타그램', '좋아요', '푸디', '케이크', '딸기', '세종', '세종시', '세종카페', '세종시카페', '나성동카페', '디저트맛집', '커피', '커피스타그램', '감성', '일상', '선팔', '소통']",bornin_aus_10.png,35
bornin_aus,532,43,2021-06-02,10:30:20,1,0,"['구움과자', '빅토리아케이크', '디저트', '디저트스타그램', '베이킹', '홈베이킹', '맛스타그램', '먹스타그램', '좋아요', '푸디', '케이크', '딸기', '세종', '세종시', '세종카페', '세종시카페', '나성동카페', '디저트맛집', '커피', '커피스타그램', '감성', '일상', '선팔', '소통']",bornin_aus_11.png,29
bornin_aus,532,43,2021-06-01,10:09:43,1,0,"['구움과자', '빅토리아케이크', '디저트', '디저트스타그램', '베이킹', '홈베이킹', '맛스타그램', '먹스타그램', '좋아요', '푸디', '케이크', '딸기', '세종', '세종시', '세종카페', '세종시카페', '나성동카페', '디저트맛집', '커피', '커피스타그램', '감성', '일상', '선팔', '소통']",bornin_aus_12.png,37
bornin_aus,532,43,2021-05-31,10:41:02,1,0,"['구움과자', '빅토리아케이크', '디저트', '디저트스타그램', '베이킹', '홈베이킹', '맛스타그램', '먹스타그램', '좋아요', '푸디', '케이크', '딸기', '세종', '세종시', '세종카페', '세종시카페', '나성동카페', '디저트맛집', '커피', '커피스타그램', '감성', '일상', '선팔', '소통']",bornin_aus_13.png,37
bornin_aus,532,43,2021-05-24,10:27:31,1,0,"['구움과자', '빅토리아케이크', '디저트', '디저트스타그램', '베이킹', '홈베이킹', '맛스타그램', '먹스타그램', '좋아요', '푸디', '케이크', '딸기', '세종', '세종시', '세종카페', '세종시카페', '나성동카페', '디저트맛집', '커피', '커피스타그램', '감성', '일상', '선팔', '소통']",bornin_aus_15.png,27
